year,Seasons,Districts,Crop_Type,Production,Arable_Size,AirTemp,AtmPressure,EvapoTrans,Humidity,LStemp,NDVI,Rainfall,SoilMoisture,SolarRad,WindForce
2018,Season A,Nyarugenge,Maize,373.8020268,396.7674,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Sorghum,NA,NA,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Paddy rice,NA,NA,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Wheat,NA,NA,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Other Cereals,0.529537289,1.085725,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Cassava,1487.351388,911.4414,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Sweet potatoes,1690.601806,267.0701,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Irish potatoes,66.0335343,17.98436,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Yams & Taro,211.5715629,87.31975,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Cooking Banana,2026.677401,262.2998,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Dessert banana,334.9145464,127.5353,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Banana for beer,4167.055155,1059.111,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Legumes and Pulses,906.5620916,1223.047097,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Bush bean,852.1644815,1111.957,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Small red bean,NA,NA,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Climbing bean,10.56269288,13.17044,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Peas,1.088167102,0.7397465,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Ground nuts,14.76576032,40.80169,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Soya beans,27.9809898,56.37822,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Vegetables,3056.484999,248.3417,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Fruits,350.8586863,23.46702,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Fodder crops,31740.55177,407.742,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Nyarugenge,Other crops,9333.687754,718.9573,21.29,782.3,0.08,59.48,22.88,0.15,91,0.31,329.73,-0.88
2018,Season A,Gasabo,Maize,4851.290334,3768.28504,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Sorghum,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Paddy rice,284.04682,102.2096,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Wheat,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Other Cereals,54.03025356,27.27806,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Cassava,4497.964873,2614.624,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Sweet potatoes,11055.62435,1300.898452,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Irish potatoes,1884.222853,358.2956222,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Yams & Taro,97.15206544,42.51365,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Cooking Banana,3420.811351,951.035133,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Dessert banana,3135.685705,598.1968,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Banana for beer,1719.640378,713.8561439,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Legumes and Pulses,8737.2711,8623.654655,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Bush bean,7828.340773,7421.818229,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Small red bean,3.09285253,NA,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Climbing bean,83.24355616,91.65374,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Peas,114.6771087,177.71968,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Ground nuts,385.5281743,504.0785057,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Soya beans,325.4814882,428.3845,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Vegetables,4909.161817,523.04834,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Fruits,262.6055062,4.591262,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Fodder crops,35147.17587,1381.0911,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Gasabo,Other crops,630.3857373,433.7034,22.76,782.25,0.06,57.01,24.37,0.19,95.2,0.31,339.72,-0.86
2018,Season A,Kicukiro,Maize,1570.49219,979.85413,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Sorghum,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Paddy rice,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Wheat,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Other Cereals,0.200056498,1.865193,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Cassava,378.0725321,433.8247,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Sweet potatoes,3546.238203,623.8649293,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Irish potatoes,75.68723243,44.85911,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Yams & Taro,140.098931,34.71972,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Cooking Banana,2820.498915,429.409742,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Dessert banana,1151.075509,212.937512,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Banana for beer,2495.204521,595.0090588,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Legumes and Pulses,897.3074115,1589.635999,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Bush bean,709.2579811,1408.831399,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Small red bean,NA,NA,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Climbing bean,11.33592745,25.06591,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Peas,4.023137335,10.20207,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Ground nuts,30.10070411,63.51788,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Soya beans,142.5896615,82.01874,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Vegetables,1906.309612,158.712456,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Fruits,689.7639859,33.045815,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Fodder crops,335.0212613,98.4948856,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Kicukiro,Other crops,118.7997425,54.380912,22.76,782.25,0.06,57.01,24.37,0.19,106.48,0.31,339.72,-0.86
2018,Season A,Nyanza,Maize,7875.335539,4449.224,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Sorghum,1659.905105,1064.024,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Paddy rice,473.67036,152.71596,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Wheat,NA,NA,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Other Cereals,200.7621135,259.2415,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Cassava,6628.074569,10586.82,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Sweet potatoes,23340.37349,2349.24253,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Irish potatoes,2233.670156,578.404,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Yams & Taro,2865.822657,135.6379,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Cooking Banana,2394.416695,541.409175,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Dessert banana,3923.823225,1903.982368,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Banana for beer,7346.58058,2453.501368,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Legumes and Pulses,12419.21471,16917.71258,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Bush bean,9804.633205,12294.44098,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Small red bean,13.9511375,NA,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Climbing bean,1261.889972,1855.2,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Peas,356.8204528,560.1956,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Ground nuts,630.3484297,1205.039,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Soya beans,365.5226542,1002.837,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Vegetables,695.0922841,169.588783,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Fruits,NA,132.1975,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Fodder crops,1176.49524,194.421,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Nyanza,Other crops,1753.129859,2479.377388,22.47,782.08,0.09,56.92,24.15,0.1,79.62,0.31,336.56,-0.74
2018,Season A,Gisagara,Maize,16057.31399,7272.001,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Sorghum,241.5673232,140.2663,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Paddy rice,8904.606101,2999.165,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Wheat,NA,NA,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Other Cereals,323.7310194,717.9321,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Cassava,1399.199219,4061.001,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Sweet potatoes,14564.26202,2482.82645,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Irish potatoes,1127.775711,301.8792,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Yams & Taro,327.7940397,198.0643,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Cooking Banana,2033.68014,1087.13738,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Dessert banana,1714.46348,932.9942,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Banana for beer,8254.295191,5113.430761,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Legumes and Pulses,14946.36716,13921.44084,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Bush bean,12509.6312,10832.80668,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Small red bean,17.06314585,NA,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Climbing bean,1317.272726,921.8729548,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Peas,90.95803336,88.70761,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Ground nuts,270.4878096,479.5356,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Soya beans,758.0173955,1598.518,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Vegetables,10427.8511,668.5943,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Fruits,50.37291926,146.9213,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Fodder crops,8872.670607,271.7238,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Gisagara,Other crops,NA,1196.46,22.47,782.08,0.09,56.92,24.15,0.28,95.2,0.31,336.56,-0.74
2018,Season A,Nyaruguru,Maize,4612.911002,2304.423,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Sorghum,95.44527753,33.25178,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Paddy rice,NA,0.4681022,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Wheat,59.50567464,55.41964,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Other Cereals,151.3437239,88.30324,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Cassava,2035.770514,4198.483,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Sweet potatoes,50539.5276,4986.8,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Irish potatoes,6261.014561,1245.396365,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Yams & Taro,4476.948723,559.7586,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Cooking Banana,1182.29125,736.3303,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Dessert banana,384.0046272,423.8631,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Banana for beer,2053.407792,1633.897,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Legumes and Pulses,6402.72154,5975.0938,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Bush bean,928.2918978,1190.812,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Small red bean,NA,NA,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Climbing bean,4653.285865,3193.852,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Peas,148.6210903,609.8549,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Ground nuts,NA,NA,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Soya beans,672.5226865,980.5749,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Vegetables,2159.860256,168.6474,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Fruits,NA,NA,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Fodder crops,2168.651138,430.2929,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Nyaruguru,Other crops,1055.782547,1238.933,20.88,782.33,0.12,61.85,22.42,0.11,113.7,0.4,328.18,-0.68
2018,Season A,Huye,Maize,4304.88238,2277.6824,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Sorghum,16.93060831,19.20186,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Paddy rice,6032.835925,1899.1637,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Wheat,NA,NA,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Other Cereals,147.9951351,343.8321,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Cassava,5299.368436,3829.615,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Sweet potatoes,16245.54712,1785.565,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Irish potatoes,1668.801771,411.4698,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Yams & Taro,1473.296556,63.67939,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Cooking Banana,2455.954868,575.6905,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Dessert banana,2016.085218,1343.146,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Banana for beer,9299.137384,2039.239,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Legumes and Pulses,10147.25589,10893.84965,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Bush bean,6941.337516,7107.110487,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Small red bean,21.25668842,NA,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Climbing bean,2197.995419,1815.19,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Peas,306.2627175,430.8236,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Ground nuts,60.92434631,158.811,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Soya beans,640.735888,1381.914559,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Vegetables,7415.304265,590.300902,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Fruits,3200.89107,72.34954,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Fodder crops,332.9861467,50.616437,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Huye,Other crops,NA,1013.29,22.47,782.08,0.09,56.92,24.15,0.1,78.95,0.31,336.56,-0.74
2018,Season A,Nyamagabe,Maize,2909.335517,2293.84126,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Sorghum,NA,NA,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Paddy rice,NA,NA,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Wheat,NA,NA,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Other Cereals,NA,62.17348,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Cassava,6895.284516,5255.163,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Sweet potatoes,47255.33063,5612.65,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Irish potatoes,13232.11445,1785.355826,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Yams & Taro,1711.58412,419.6411,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Cooking Banana,2823.700733,468.0469,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Dessert banana,1271.677697,467.98,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Banana for beer,14964.58971,3529.217,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Legumes and Pulses,8737.973544,10495.93345,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Bush bean,2276.764564,2789.9785,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Small red bean,203.3568201,NA,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Climbing bean,4936.932018,4609.653908,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Peas,1162.445678,1801.002044,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Ground nuts,NA,NA,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Soya beans,361.8312837,1295.299,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Vegetables,6381.902338,319.8248,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Fruits,NA,53.12931,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Fodder crops,1872.4554,267.5857,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Nyamagabe,Other crops,NA,603.422,20.88,782.33,0.12,61.85,22.42,0,151.18,0.4,328.18,-0.68
2018,Season A,Ruhango,Maize,1898.4603,1385.772347,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Sorghum,NA,NA,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Paddy rice,2032.266725,845.66733,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Wheat,NA,NA,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Other Cereals,108.223827,115.047,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Cassava,120797.13,21824.45583,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Sweet potatoes,15115.09887,2066.434,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Irish potatoes,1529.297479,400.5906,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Yams & Taro,2824.587298,446.2391,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Cooking Banana,2098.192214,629.0365,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
2018,Season A,Ruhango,Dessert banana,1390.845915,1341.581498,21.29,782.3,0.08,59.48,22.88,0.12,86.5,0.31,329.73,-0.88
